date_,product_id,city_name,daily_quantity,pred_lgb,pred_xgb,pred_ensemble,pred_croston,pred_sba,pred_hybrid
2022-07-04,283,Delhi,1178.87,881.4503473732813,894.5785,902.412995878082,785.033961057462,745.7822630045888,941.6634646789091
2022-07-05,283,Delhi,850.93,887.3396956460418,898.6125,909.9478801778469,785.033961057462,745.7822630045888,609.3114651260283
2022-07-06,283,Delhi,959.92,885.4434361318046,893.30396,896.5780407864715,785.033961057462,745.7822630045888,696.9753258776578
2022-07-07,283,Delhi,774.14,904.1939447767894,918.87384,917.4076109629756,785.033961057462,745.7822630045888,792.3458996623975
2022-07-08,283,Delhi,909.11,895.8647151629153,908.89136,900.2009289572012,785.033961057462,745.7822630045888,718.827553732086
2022-07-09,283,Delhi,1618.38,1023.637965790396,1041.5553,1031.708928844091,785.033961057462,745.7822630045888,915.3059782412248
2022-07-10,283,Delhi,1230.11,1037.1066795418797,1036.4286,1039.3078397157865,785.033961057462,745.7822630045888,933.6540385663469
2022-07-01,283,HR-NCR,603.89,684.9954989401579,684.9595,682.6840147123118,493.53766397500084,468.86078077625075,0.48113551031646296
2022-07-02,283,HR-NCR,1038.34,783.2648030740086,778.2887,762.6940093785519,493.53766397500084,468.86078077625075,798.1259344372302
2022-07-03,283,HR-NCR,1040.2,802.0979430945108,802.4069,811.0526788806256,493.53766397500084,468.86078077625075,734.5455519140704
2022-07-04,283,HR-NCR,857.37,687.5513057270595,692.6633,683.9235386281088,493.53766397500084,468.86078077625075,898.3132038676638
2022-07-05,283,HR-NCR,798.25,696.7976358134512,705.13574,700.0046524071456,493.53766397500084,468.86078077625075,580.4112912518649
2022-07-06,283,HR-NCR,956.51,694.2060051987485,702.203,697.3716051351639,493.53766397500084,468.86078077625075,548.621099990285
2022-07-07,283,HR-NCR,828.44,714.0252329510479,712.66626,690.2473135302616,493.53766397500084,468.86078077625075,584.26464776842
2022-07-08,283,HR-NCR,355.26,715.5692284202245,732.38776,719.0381330088684,493.53766397500084,468.86078077625075,562.8146399163267
2022-07-09,283,HR-NCR,548.36,825.9676531854885,803.54114,783.8869741882902,493.53766397500084,468.86078077625075,959.7308105209366
2022-07-10,283,HR-NCR,571.45,811.642794219972,800.10406,807.9356511554014,493.53766397500084,468.86078077625075,859.4908683949997
2022-07-01,312,Bengaluru,188.9,245.1262953162312,246.49886,251.52800393317136,215.79118666685937,205.0016273335164,0.48113551031646296
2022-07-02,312,Bengaluru,474.27,264.799144489973,262.67715,272.50838769125727,215.79118666685937,205.0016273335164,199.8923352420449
2022-07-03,312,Bengaluru,235.3,287.3633091982068,284.4037,294.2420197388962,215.79118666685937,205.0016273335164,268.2894134108986
2022-07-04,312,Bengaluru,661.6,238.35456638839707,241.0261,239.22807310207932,215.79118666685937,205.0016273335164,266.36273515262104
2022-07-05,312,Bengaluru,394.51,287.8130861876942,271.9761,263.55974691187214,215.79118666685937,205.0016273335164,109.33845710299914
2022-07-06,312,Bengaluru,239.0,267.92968441458555,272.64215,265.1632089439779,215.79118666685937,205.0016273335164,129.56857881491362
2022-07-07,312,Bengaluru,244.68,267.85823311424883,269.16785,252.19529405111936,215.79118666685937,205.0016273335164,138.2386309771627
2022-07-08,312,Bengaluru,708.52,268.91857791213454,269.8149,253.24577611441111,215.79118666685937,205.0016273335164,136.24781596612507
2022-07-09,312,Bengaluru,229.67,321.1114221990678,338.29276,329.2125571086416,215.79118666685937,205.0016273335164,181.5027564392907
2022-07-10,312,Bengaluru,370.45,316.86601612984964,321.14102,314.80354436660946,215.79118666685937,205.0016273335164,235.45036734983324
2022-07-01,312,Delhi,410.41,504.5467617797292,507.06717,502.2369643224513,363.5320961809713,345.3554913719227,0.48113551031646296
2022-07-02,312,Delhi,572.81,586.345522038394,582.05365,592.3583193505153,363.5320961809713,345.3554913719227,346.3198828711402
2022-07-03,312,Delhi,488.26,587.2125688793094,583.01495,585.2228190816064,363.5320961809713,345.3554913719227,484.0773783379864
2022-07-04,312,Delhi,344.73,506.1327680897672,511.55295,511.7986811340462,363.5320961809713,345.3554913719227,457.1038827221004
2022-07-05,312,Delhi,409.68,504.5161531208335,513.1342,516.1919883113434,363.5320961809713,345.3554913719227,352.0999176459729
2022-07-06,312,Delhi,373.58,478.2597821603071,477.1016,483.0190609068604,363.5320961809713,345.3554913719227,362.6966480664995
2022-07-07,312,Delhi,411.57,480.8618601581381,476.11572,494.6557056370774,363.5320961809713,345.3554913719227,435.91042188104717
2022-07-08,312,Delhi,581.7,479.2818138932678,470.25574,481.6383122842237,363.5320961809713,345.3554913719227,442.54256344569086
2022-07-09,312,Delhi,786.87,556.5858306791736,539.8066,566.9460235744805,363.5320961809713,345.3554913719227,514.7486910989998
2022-07-10,312,Delhi,502.58,581.0531581914554,542.1225,558.2735606569242,363.5320961809713,345.3554913719227,616.8713142904998
2022-07-01,312,HR-NCR,368.68,269.1235679128285,268.36725,271.93643462417896,211.36319656679012,200.79503673845062,0.48113551031646296
2022-07-02,312,HR-NCR,342.56,320.53180166931577,314.76987,327.00943431890204,211.36319656679012,200.79503673845062,202.78235262946123
2022-07-03,312,HR-NCR,400.31,319.98726201408414,313.45456,320.7224646375674,211.36319656679012,200.79503673845062,275.0327873148701
2022-07-04,312,HR-NCR,164.21,283.8902586761083,285.61063,280.79586341502875,211.36319656679012,200.79503673845062,285.62951773539675
2022-07-05,312,HR-NCR,316.63,280.9003746683504,280.70337,278.5615248114468,211.36319656679012,200.79503673845062,189.29560482151828
2022-07-06,312,HR-NCR,267.13,281.7714462138852,279.99973,278.3196354529938,211.36319656679012,200.79503673845062,237.46256127845749
2022-07-07,312,HR-NCR,374.74,280.732591901004,278.1457,269.5999398800519,211.36319656679012,200.79503673845062,240.35257866587386
2022-07-08,312,HR-NCR,333.11,283.5108947943278,286.09473,288.7027988747637,211.36319656679012,200.79503673845062,317.35464272606066
2022-07-09,312,HR-NCR,400.87,326.03532710960945,322.13135,328.5039429013812,211.36319656679012,200.79503673845062,365.49836122910136
2022-07-10,312,HR-NCR,305.32,329.5387729561479,331.11295,346.3441432972822,211.36319656679012,200.79503673845062,457.9755093931862
2022-07-01,314,Bengaluru,421.33,483.9870382933474,492.70636,503.09332628780487,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-02,314,Bengaluru,676.46,554.9768525493172,559.75684,554.2537282437726,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-03,314,Bengaluru,566.61,560.7561209494249,559.78723,561.3486239861476,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-04,314,Bengaluru,625.6,508.79587500574814,513.62384,508.6222678380439,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-05,314,Bengaluru,476.63,512.6197610817976,518.75714,515.4942605655249,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-06,314,Bengaluru,438.74,504.5527218248969,512.4621,504.8022028746487,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-07,314,Bengaluru,236.4,505.87775762675136,512.8276,506.4885312600193,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-08,314,Bengaluru,451.17,505.22326069456494,511.99622,512.1505545091212,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-09,314,Bengaluru,570.98,562.1447747322566,565.5723,579.3594652282598,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-10,314,Bengaluru,562.97,562.6480201248734,564.04047,571.0624075487399,392.56806137187436,372.9396583032806,372.9396583032806
2022-07-01,314,Delhi,1349.1,1924.4556937347,1868.5282,1851.7913265926077,1552.9709987225228,1475.3224487863965,0.48113551031646296
2022-07-02,314,Delhi,1837.55,2015.6894864497044,2000.997,2005.824245686793,1552.9709987225228,1475.3224487863965,1499.4368204502655
2022-07-03,314,Delhi,2317.85,2007.103504499996,1972.2842,2027.311131447776,1552.9709987225228,1475.3224487863965,1886.699150364057
2022-07-04,314,Delhi,1073.31,1830.6572686894888,1826.6709,1893.7042238589197,1552.9709987225228,1475.3224487863965,1855.872298231616
2022-07-05,314,Delhi,1086.5,1823.4456414830452,1801.3672,1810.449400077038,1552.9709987225228,1475.3224487863965,1183.4615860927443
2022-07-06,314,Delhi,1937.95,1825.6158849654923,1829.8867,1872.9534851296544,1552.9709987225228,1475.3224487863965,1104.4677775033638
2022-07-07,314,Delhi,2117.1,1796.9602388153548,1802.2942,1868.385184670804,1552.9709987225228,1475.3224487863965,1415.6263162151913
2022-07-08,314,Delhi,1089.37,1834.631093410171,1831.2394,1874.6800640932856,1552.9709987225228,1475.3224487863965,1187.7961716548893
2022-07-09,314,Delhi,2758.64,2103.4790244197065,2034.9844,2068.3051344966466,1552.9709987225228,1475.3224487863965,1262.8120682948183
2022-07-10,314,Delhi,1967.87,2142.200131420201,2095.8657,2139.612079371415,1552.9709987225228,1475.3224487863965,1888.9924170953584
2022-07-01,314,HR-NCR,900.26,986.2861287416928,996.28613,1013.2712351626996,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-02,314,HR-NCR,1341.02,1127.29713005496,1135.6614,1139.0451386307698,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-03,314,HR-NCR,1217.98,1130.8557517387148,1137.058,1131.5860479261914,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-04,314,HR-NCR,1009.4,985.711636618964,1004.016,1004.3380329398376,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-05,314,HR-NCR,342.54,979.0061321489771,995.2554,992.154412210438,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-06,314,HR-NCR,1430.56,928.2487564917208,1029.0494,1017.0921852541148,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-07,314,HR-NCR,1235.29,998.3162733443432,1013.8425,1030.443043730052,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-08,314,HR-NCR,1346.12,1000.9780352725124,1016.9302,1028.4227853579082,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-09,314,HR-NCR,1073.4,1123.7479695746154,1124.569,1103.77267465426,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-10,314,HR-NCR,991.2,1124.289568577803,1127.3453,1099.870996927545,863.5929565675107,820.4133087391351,820.4133087391351
2022-07-01,314,Mumbai,275.82,257.3249647804693,262.45157,242.93540885332388,115.3933403566546,109.62367333882187,0.48113551031646296
2022-07-02,314,Mumbai,171.69,305.68332412802783,313.72964,317.67359425787834,115.3933403566546,109.62367333882187,300.0796046724785
2022-07-03,314,Mumbai,204.82,286.2923710972264,295.3325,315.2271279883409,115.3933403566546,109.62367333882187,445.54381317243497
2022-07-04,314,Mumbai,367.28,246.9695501061452,251.20961,246.52897871107703,115.3933403566546,109.62367333882187,337.6498307088911
2022-07-05,314,Mumbai,319.94,258.336107660056,265.54446,262.0940768985881,115.3933403566546,109.62367333882187,166.17546572218743
2022-07-06,314,Mumbai,166.64,252.28122173305204,261.56378,249.9558886251324,115.3933403566546,109.62367333882187,198.92899611290613
2022-07-07,314,Mumbai,321.93,253.4867189202598,257.8715,252.87266841200156,115.3933403566546,109.62367333882187,238.42590040759632
2022-07-08,314,Mumbai,572.97,245.5087449693696,253.11266,237.0253359529536,115.3933403566546,109.62367333882187,166.07910567335477
2022-07-09,314,Mumbai,37.84,324.24770197690066,326.53778,326.87011651764,115.3933403566546,109.62367333882187,284.5230328102428
2022-07-10,314,Mumbai,16.75,308.9097767729428,306.74268,308.1330644363821,115.3933403566546,109.62367333882187,322.1279608578106
2022-07-01,318,Delhi,705.18,149.61607247178586,159.74104,135.42904332935908,148.1288113194571,140.72237075348423,0.48113551031646296
2022-07-02,318,Delhi,171.41,186.63356333922945,204.85298,204.2135856277056,148.1288113194571,140.72237075348423,471.5539696591822
2022-07-03,318,Delhi,26.37,204.293469890964,205.36449,196.6882698275587,148.1288113194571,140.72237075348423,108.37511797386036
2022-07-04,318,Delhi,52.96,167.90572944929727,173.4322,151.86823288867342,148.1288113194571,140.72237075348423,458.0672218512392
2022-07-05,318,Delhi,110.45,168.58585559975566,174.56589,167.70677832959686,148.1288113194571,140.72237075348423,74.65824845400289
2022-07-06,318,Delhi,10.6,169.58810371031552,174.44177,171.34280217444194,148.1288113194571,140.72237075348423,121.86186578180333
2022-07-07,318,Delhi,354.53,153.71882842554425,163.0847,150.57719293898867,148.1288113194571,140.72237075348423,91.03501364936223
2022-07-08,318,Delhi,63.59,174.0148401551759,172.2304,176.22287346429226,148.1288113194571,140.72237075348423,66.80002396147401
2022-07-09,318,Delhi,191.4,188.3469322844512,194.0918,205.09419190296603,148.1288113194571,140.72237075348423,617.9468152771223
2022-07-10,318,Delhi,231.81,186.58184437991528,192.52707,193.7017558950144,148.1288113194571,140.72237075348423,94.74119645789315
2022-07-01,544,Delhi,211.17,213.1898512889812,214.61465,207.53899219237732,158.49505567838827,150.57030289446885,0.48113551031646296
2022-07-02,544,Delhi,150.15,240.4390045146537,243.49823,253.9216186339829,158.49505567838827,150.57030289446885,218.19577869568184
2022-07-03,544,Delhi,141.39,239.21597879726392,241.42952,250.0724834454757,158.49505567838827,150.57030289446885,206.63570914601638
2022-07-04,544,Delhi,266.19,202.69884341666585,209.98001,203.8275936964582,158.49505567838827,150.57030289446885,189.29560482151828
2022-07-05,544,Delhi,149.32,208.4306037230348,209.78468,204.05733583706188,158.49505567838827,150.57030289446885,177.73553527185283
2022-07-06,544,Delhi,134.72,201.84808591332356,207.53734,198.27828059939296,158.49505567838827,150.57030289446885,170.99216136788135
2022-07-07,544,Delhi,188.97,202.40237894665816,208.3395,204.5342591664157,158.49505567838827,150.57030289446885,58.28148325864355
2022-07-08,544,Delhi,110.19,196.5857165819104,199.1663,199.7732357518003,158.49505567838827,150.57030289446885,63.02815520325648
2022-07-09,544,Delhi,247.91,216.595826799237,217.32101,230.9357471333589,158.49505567838827,150.57030289446885,200.78936874272648
2022-07-10,544,Delhi,210.92,216.6061095527368,215.87006,236.4843778727296,158.49505567838827,150.57030289446885,219.098389305299
2022-07-01,577,Delhi,240.58,245.97348610006068,246.86838,243.59440316720872,221.18270719395434,210.1235718342566,0.48113551031646296
2022-07-02,577,Delhi,320.21,286.2195802334165,279.23587,286.71505108238046,221.18270719395434,210.1235718342566,269.25275254003736
2022-07-03,577,Delhi,248.6,288.1721410768006,283.16907,292.375297873907,221.18270719395434,210.1235718342566,260.58270037778834
2022-07-04,577,Delhi,292.35,246.72974611167845,249.77594,245.4837875531588,221.18270719395434,210.1235718342566,262.5093786360659
2022-07-05,577,Delhi,255.88,246.4026112285189,248.28647,243.90426406469464,221.18270719395434,210.1235718342566,227.82916998706963
2022-07-06,577,Delhi,263.29,247.2533687318613,249.77594,246.2904911324953,221.18270719395434,210.1235718342566,228.79250911620846
2022-07-07,577,Delhi,247.3,247.6335854505897,250.45238,244.1174210312764,221.18270719395434,210.1235718342566,217.232439566543
2022-07-08,577,Delhi,251.48,247.6335854505897,251.75647,246.63718616633508,221.18270719395434,210.1235718342566,199.80589005354227
2022-07-09,577,Delhi,338.24,288.1062454791877,285.80435,293.4462277267095,221.18270719395434,210.1235718342566,266.27907851858623
2022-07-10,577,Delhi,277.87,288.64394324968043,289.2303,297.31052216572255,221.18270719395434,210.1235718342566,241.23164148220724
2022-07-01,578,Delhi,426.05,426.6093741632346,427.63895,433.0257968821393,432.51476219236315,410.889024082745,0.48113551031646296
2022-07-02,578,Delhi,596.31,497.9110610442733,487.34857,498.4785075252447,432.51476219236315,410.889024082745,403.15689149032846
2022-07-03,578,Delhi,563.64,505.9605803085261,512.159,524.3766675795919,432.51476219236315,410.889024082745,419.5336566856878
2022-07-04,578,Delhi,436.01,439.62309397072914,450.5983,447.64537833264495,432.51476219236315,410.889024082745,430.1303871062144
2022-07-05,578,Delhi,423.3,432.9077874077796,445.3455,443.82994160333175,432.51476219236315,410.889024082745,321.2730655135318
2022-07-06,578,Delhi,454.2,444.0850828576555,444.78934,435.6593133109766,432.51476219236315,410.889024082745,320.309726384393
2022-07-07,578,Delhi,511.84,445.41607870467766,446.64648,440.3535862191133,432.51476219236315,410.889024082745,303.9329611890336
2022-07-08,578,Delhi,543.13,450.2091313717702,447.5681,444.94681750288737,432.51476219236315,410.889024082745,348.11704826635645
2022-07-09,578,Delhi,365.6,521.5352910657627,520.5696,520.8311659801655,432.51476219236315,410.889024082745,331.73501580144676
2022-07-10,578,Delhi,384.27,515.3636570229271,508.80566,517.7265504242569,432.51476219236315,410.889024082745,351.96172928012277
2022-07-01,578,HR-NCR,161.52,208.03167000054663,211.67415,205.65610614334335,216.1266170424322,205.32028619031058,0.48113551031646296
2022-07-02,578,HR-NCR,178.22,238.84077133556187,240.86693,250.9320914737171,216.1266170424322,205.32028619031058,174.8455178844365
2022-07-03,578,HR-NCR,259.64,239.07129034706784,236.79584,249.4596904636678,216.1266170424322,205.32028619031058,211.4524047917103
2022-07-04,578,HR-NCR,143.13,206.2656335295901,208.91205,205.86796646159775,216.1266170424322,205.32028619031058,154.61539617252203
2022-07-05,578,HR-NCR,171.93,208.03167000054663,208.21378,198.85352588626645,216.1266170424322,205.32028619031058,136.3119527188851
2022-07-06,578,HR-NCR,189.5,208.03167000054663,208.21378,201.00663708804896,216.1266170424322,205.32028619031058,113.19181361955428
2022-07-07,578,HR-NCR,187.31,206.17977646949768,207.57741,208.04420997735767,216.1266170424322,205.32028619031058,144.0186657519954
2022-07-08,578,HR-NCR,271.13,205.4996503190393,205.08003,201.5924425000289,216.1266170424322,205.32028619031058,152.6326369855026
2022-07-09,578,HR-NCR,201.65,238.99441262144325,234.5619,248.8848762627045,216.1266170424322,205.32028619031058,139.13411528091768
2022-07-10,578,HR-NCR,310.98,236.43527837256383,236.59619,251.71068023238016,216.1266170424322,205.32028619031058,163.2358740331208
2022-07-01,600,Delhi,298.79,182.3980265478569,181.63454,175.29189263818307,118.25914982578692,112.34619233449757,0.48113551031646296
2022-07-02,600,Delhi,323.11,217.02900818469743,217.90836,232.3900404205505,118.25914982578692,112.34619233449757,272.14276992745374
2022-07-03,600,Delhi,273.04,221.13114620273964,224.46773,237.57917237141805,118.25914982578692,112.34619233449757,329.9431176757808
2022-07-04,600,Delhi,269.95,190.37480999147357,194.50443,185.7828303570879,118.25914982578692,112.34619233449757,372.33003935788736
2022-07-05,600,Delhi,282.67,193.4654517142793,199.34712,189.32150801042525,118.25914982578692,112.34619233449757,252.87598734467804
2022-07-06,600,Delhi,127.68,196.88520351163277,202.12968,187.03507264138065,118.25914982578692,112.34619233449757,210.48906566257153
2022-07-07,600,Delhi,355.18,195.17069618686463,201.30504,198.91465973997003,118.25914982578692,112.34619233449757,243.24259605329019
2022-07-08,600,Delhi,132.16,196.96997780442425,203.99934,196.82380118663335,118.25914982578692,112.34619233449757,172.83146491950038
2022-07-09,600,Delhi,375.47,220.38704205420257,225.88654,229.1782680357116,118.25914982578692,112.34619233449757,179.556248460353
2022-07-10,600,Delhi,377.62,239.6918024854676,242.39864,247.41588326221895,118.25914982578692,112.34619233449757,263.3531197624734
2022-07-01,605,Delhi,420.48,380.6085685598191,385.3669,388.77951170151096,285.22644969687605,270.96512721203226,0.48113551031646296
2022-07-02,605,Delhi,412.33,443.49883427219504,431.0461,445.5290152283997,285.22644969687605,270.96512721203226,424.3503523313817
2022-07-03,605,Delhi,609.43,444.9635423903152,431.37296,443.8055201187262,285.22644969687605,270.96512721203226,505.2708391790396
2022-07-04,605,Delhi,331.33,395.3481061191771,392.7876,398.8353085643958,285.22644969687605,270.96512721203226,476.3706653048761
2022-07-05,605,Delhi,396.72,386.8271038716252,386.84778,381.5869773645787,285.22644969687605,270.96512721203226,333.79647419233595
2022-07-06,605,Delhi,400.32,390.6080508833725,391.6587,393.8584768122532,285.22644969687605,270.96512721203226,396.413517586357
2022-07-07,605,Delhi,403.97,390.9692438529823,389.2863,391.6378190566064,285.22644969687605,270.96512721203226,403.15689149032846
2022-07-08,605,Delhi,322.9,391.0002342978749,389.43607,388.19948421235495,285.22644969687605,270.96512721203226,355.8169448329898
2022-07-09,605,Delhi,581.48,450.7151910704377,437.8898,444.4674192061199,285.22644969687605,270.96512721203226,416.48128346036685
2022-07-10,605,Delhi,488.84,453.5263335580648,445.178,455.963697068019,285.22644969687605,270.96512721203226,533.0546132677192
2022-07-01,605,HR-NCR,298.77,233.8106479698657,234.09898,229.64666782330343,183.8936483127753,174.69896589713653,0.48113551031646296
2022-07-02,605,HR-NCR,222.38,267.680215025186,264.3896,272.8684918461604,183.8936483127753,174.69896589713653,280.8128220897028
2022-07-03,605,HR-NCR,277.69,266.6309509874842,264.02408,273.1724830088358,183.8936483127753,174.69896589713653,285.62951773539675
2022-07-04,605,HR-NCR,240.67,232.1709030022108,232.4295,225.93102556140664,183.8936483127753,174.69896589713653,256.7293438612332
2022-07-05,605,HR-NCR,266.8,233.71920678630275,234.09898,230.95257226932532,183.8936483127753,174.69896589713653,143.05532662285663
2022-07-06,605,HR-NCR,242.45,232.1500468367028,231.71442,228.1590995462647,183.8936483127753,174.69896589713653,181.58889178840798
2022-07-07,605,HR-NCR,285.62,235.1126713171641,237.13033,236.3049182742372,183.8936483127753,174.69896589713653,207.59904827515516
2022-07-08,605,HR-NCR,183.64,236.230063640174,241.14278,238.82633999565692,183.8936483127753,174.69896589713653,194.0221372060858
2022-07-09,605,HR-NCR,306.64,268.27584948275404,268.6452,274.52177191286745,183.8936483127753,174.69896589713653,255.67429227404142
2022-07-10,605,HR-NCR,329.07,268.4301564062082,272.94614,280.66589349523395,183.8936483127753,174.69896589713653,316.3739525913443
2022-07-01,608,Delhi,321.41,263.8815167487664,266.68002,266.4695924856119,223.39447588293316,212.2247520887865,0.48113551031646296
2022-07-02,608,Delhi,311.76,310.17684569762673,310.30582,318.21560536658177,223.39447588293316,212.2247520887865,286.5928568645355
2022-07-03,608,Delhi,286.56,310.24397088483846,309.23813,316.2735340555834,223.39447588293316,212.2247520887865,328.01643941750325
2022-07-04,608,Delhi,261.59,263.8815167487664,265.94748,260.34815278957706,223.39447588293316,212.2247520887865,373.29337848702613
2022-07-05,608,Delhi,217.26,263.8815167487664,267.2347,263.3876068088627,223.39447588293316,212.2247520887865,273.1061090565925
2022-07-06,608,Delhi,276.38,264.0440070575571,267.64423,264.1792912645724,223.39447588293316,212.2247520887865,259.6193612486495
2022-07-07,608,Delhi,279.22,262.6599783627619,265.61194,258.88065805833696,223.39447588293316,212.2247520887865,272.14276992745374
2022-07-08,608,Delhi,279.52,264.9418596179531,267.0636,267.17827596750504,223.39447588293316,212.2247520887865,250.8572867889622
2022-07-09,608,Delhi,310.38,310.3337237112774,307.77814,315.39388915003246,223.39447588293316,212.2247520887865,221.94378982123015
2022-07-10,608,Delhi,394.6,311.64023834935085,311.666,321.13491665404115,223.39447588293316,212.2247520887865,230.59927953236945
2022-07-01,609,Delhi,226.68,199.23129193902477,202.45503,196.85292139872385,161.17451487153986,153.11578912796284,0.48113551031646296
2022-07-02,609,Delhi,211.99,225.9324975065079,230.63872,239.4106981047455,161.17451487153986,153.11578912796284,217.232439566543
2022-07-03,609,Delhi,211.57,236.00684179083703,231.51581,240.03357146181327,161.17451487153986,153.11578912796284,258.65602211951074
2022-07-04,609,Delhi,243.27,200.08204944236704,203.78964,197.70774719957475,161.17451487153986,153.11578912796284,269.25275254003736
2022-07-05,609,Delhi,270.76,201.84808591332356,205.58876,197.2409318198185,161.17451487153986,153.11578912796284,173.88217875529773
2022-07-06,609,Delhi,144.62,209.9385284550306,212.91913,203.3025825602796,161.17451487153986,153.11578912796284,238.42590040759632
2022-07-07,609,Delhi,185.19,203.25746545796423,205.89944,196.8998355176448,161.17451487153986,153.11578912796284,223.97581347051454
2022-07-08,609,Delhi,236.07,201.932860206115,209.56987,201.9347864782469,161.17451487153986,153.11578912796284,186.33587357240623
2022-07-09,609,Delhi,233.35,239.26920791728864,242.89676,251.7711397216817,161.17451487153986,153.11578912796284,219.0760808695564
2022-07-10,609,Delhi,194.97,230.09213544406785,234.26228,241.23430271519248,161.17451487153986,153.11578912796284,247.0095073813427
2022-07-01,3234,Delhi,130.99,182.16008856492292,181.63454,177.8854619452501,132.15079547836274,125.54325570444459,0.48113551031646296
2022-07-02,3234,Delhi,176.78,205.33748769659624,205.97548,215.23265998222183,132.15079547836274,125.54325570444459,205.6723700168776
2022-07-03,3234,Delhi,226.48,209.5520432669355,208.18689,224.55013816262664,132.15079547836274,125.54325570444459,217.232439566543
2022-07-04,3234,Delhi,114.7,179.24822981336243,180.43066,176.47189281212533,132.15079547836274,125.54325570444459,220.1224569539594
2022-07-05,3234,Delhi,179.83,178.98780508244917,180.29056,174.00842924000193,132.15079547836274,125.54325570444459,178.69887440099166
2022-07-06,3234,Delhi,122.71,179.24822981336243,180.43066,178.06968909851665,132.15079547836274,125.54325570444459,157.50541355993835
2022-07-07,3234,Delhi,135.02,179.7493139014997,181.76529,177.23152246229506,132.15079547836274,125.54325570444459,139.20197010630147
2022-07-08,3234,Delhi,134.73,178.548545141251,179.63274,171.79090290737955,132.15079547836274,125.54325570444459,161.2927742874216
2022-07-09,3234,Delhi,234.92,205.9031077758449,205.26738,216.62136642340636,132.15079547836274,125.54325570444459,144.9122910194385
2022-07-10,3234,Delhi,203.63,206.2783152375469,205.52493,219.93785596916703,132.15079547836274,125.54325570444459,110.2311528522863
2022-07-01,3471,Bengaluru,178.36,154.37503227480678,160.16661,147.10498324575534,122.87048872028413,116.72696428426991,0.48113551031646296
2022-07-02,3471,Bengaluru,193.08,177.05016455310957,181.02202,186.10023756374864,122.87048872028413,116.72696428426991,146.90868313941172
2022-07-03,3471,Bengaluru,163.54,177.05016455310957,181.27957,185.44638437151443,122.87048872028413,116.72696428426991,118.0085092652482
2022-07-04,3471,Bengaluru,137.94,154.37503227480678,160.16661,148.56990691037817,122.87048872028413,116.72696428426991,171.95550049702013
2022-07-05,3471,Bengaluru,140.33,154.37503227480678,160.16661,148.44815799590273,122.87048872028413,116.72696428426991,156.54207443079957
2022-07-06,3471,Bengaluru,151.62,154.37503227480678,160.16661,147.34140699796922,122.87048872028413,116.72696428426991,134.38527446060755
2022-07-07,3471,Bengaluru,171.31,154.67921178447716,160.16661,147.4111504054618,122.87048872028413,116.72696428426991,159.43209181821595
2022-07-08,3471,Bengaluru,176.94,154.67921178447716,160.16661,149.13353205034684,122.87048872028413,116.72696428426991,139.1548745197337
2022-07-09,3471,Bengaluru,159.69,177.05016455310957,181.02202,186.34770370227727,122.87048872028413,116.72696428426991,124.71408276421137
2022-07-10,3471,Bengaluru,168.13,177.05016455310957,181.27957,184.73628368733225,122.87048872028413,116.72696428426991,153.5969056327973
2022-07-01,3471,Delhi,330.58,413.5000240406657,418.04462,399.0060806860636,264.0055313412054,250.80525477414514,0.48113551031646296
2022-07-02,3471,Delhi,213.73,478.7939980285988,481.68393,493.0310738755453,264.0055313412054,250.80525477414514,141.12864836457902
2022-07-03,3471,Delhi,258.75,464.86981407298174,456.6433,445.5379022571613,264.0055313412054,250.80525477414514,456.14054359296165
2022-07-04,3471,Delhi,293.27,411.21539134443145,410.5117,424.3896237612476,264.0055313412054,250.80525477414514,649.7717085498574
2022-07-05,3471,Delhi,298.79,402.5905970117058,404.48703,418.9526921038459,264.0055313412054,250.80525477414514,498.52746527506815
2022-07-06,3471,Delhi,613.15,387.10473572452406,385.81943,383.9251252273528,264.0055313412054,250.80525477414514,494.674108758513
2022-07-07,3471,Delhi,635.21,417.39046801653217,411.38242,425.0562801693115,264.0055313412054,250.80525477414514,486.0040565962639
2022-07-08,3471,Delhi,367.4,416.3420081003525,413.08582,415.6254873893771,264.0055313412054,250.80525477414514,301.9610463805002
2022-07-09,3471,Delhi,673.73,471.5965955912213,463.01776,476.5594186021485,264.0055313412054,250.80525477414514,236.35266812006512
2022-07-10,3471,Delhi,167.67,479.7110765219153,470.69424,470.95282289357664,264.0055313412054,250.80525477414514,555.1556421485548
