product_id,total_rows,total_qty,total_revenue,first_date,last_date,active_days,num_cities,cities,num_months,months,min_price,max_price,avg_price,median_price,min_qty,max_qty,avg_qty,std_price,classification
484565,331,370.0,63409.0,2022-05-21,2022-07-09,28,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-07, 2022-06",143.0,191.0,171.62839879154077,175.0,0,4,1.1178247734138973,7.230259027875855,A_recurring_strong_evidence
453615,330,384.0,115200.0,2022-04-02,2022-05-21,35,1,HR-NCR,2,"2022-05, 2022-04",300.0,300.0,300.0,300.0,0,5,1.1636363636363636,0.0,A_recurring_moderate_evidence
481476,327,374.0,14689.0,2022-04-14,2022-05-21,36,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",36.0,40.0,39.30275229357798,39.0,0,8,1.143730886850153,0.49854857722400975,A_recurring_strong_evidence
481914,323,334.0,41658.0,2022-04-07,2022-06-20,63,2,"Bengaluru, Mumbai",3,"2022-06, 2022-05, 2022-04",105.0,127.0,124.6749226006192,126.0,0,3,1.0340557275541795,3.1538534416262607,A_recurring_strong_evidence
464095,318,348.0,16923.0,2022-04-15,2022-05-21,37,3,"Bengaluru, Delhi, HR-NCR",2,"2022-04, 2022-05",48.0,50.0,48.606918238993714,49.0,0,3,1.0943396226415094,0.514351694094945,A_recurring_strong_evidence
483276,311,320.0,44057.0,2022-05-02,2022-05-21,20,3,"Delhi, HR-NCR, Mumbai",1,2022-05,119.0,159.0,137.89710610932477,139.0,0,4,1.0289389067524115,7.3235606084389495,A_recurring_moderate_evidence
292964,301,295.0,75946.0,2022-05-05,2022-06-18,33,1,HR-NCR,2,"2022-05, 2022-06",241.0,279.0,257.27906976744185,261.0,0,3,0.9800664451827242,7.605383650093943,A_recurring_moderate_evidence
483025,293,340.0,20044.0,2022-04-23,2022-06-20,48,2,"Bengaluru, Mumbai",3,"2022-06, 2022-05, 2022-04",23.0,61.0,59.184300341296925,61.0,0,5,1.1604095563139931,6.746396242858149,A_recurring_strong_evidence
483059,290,303.0,37737.0,2022-04-23,2022-05-21,29,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",116.0,125.0,124.49310344827586,125.0,0,4,1.0448275862068965,2.0381196019254544,A_recurring_strong_evidence
18842,290,338.0,11435.0,2022-04-02,2022-07-10,72,2,"Delhi, HR-NCR",4,"2022-05, 2022-04, 2022-06, 2022-07",22.0,60.0,33.92758620689655,32.0,0,3,1.1655172413793105,3.9527833084481276,A_recurring_strong_evidence
483234,285,323.0,112617.0,2022-05-01,2022-05-21,18,3,"Delhi, HR-NCR, Mumbai",1,2022-05,309.0,619.0,348.63157894736844,324.0,0,6,1.1333333333333333,52.35060285208777,A_recurring_moderate_evidence
483486,283,327.0,98100.0,2022-05-01,2022-05-21,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,300.0,300.0,300.0,300.0,0,5,1.1554770318021201,0.0,A_recurring_moderate_evidence
485037,279,282.0,22278.0,2022-06-01,2022-06-08,8,2,"Delhi, HR-NCR",1,2022-06,79.0,79.0,79.0,79.0,0,2,1.010752688172043,0.0,A_recurring_moderate_evidence
425302,272,270.0,89002.0,2022-04-18,2022-07-10,18,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-07, 2022-04, 2022-06",6.0,390.0,326.8345588235294,323.0,0,2,0.9926470588235294,81.32322542276947,A_recurring_strong_evidence
441456,272,276.0,32520.0,2022-05-07,2022-05-21,15,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,110.0,120.0,117.90441176470588,120.0,0,4,1.0147058823529411,4.077439824186384,A_recurring_moderate_evidence
377488,272,285.0,88391.0,2022-05-03,2022-07-07,30,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-07, 2022-06",303.0,337.0,310.41911764705884,303.0,0,3,1.0477941176470589,8.977261268493137,A_recurring_strong_evidence
483622,267,285.0,22515.0,2022-05-04,2022-05-21,18,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,79.0,79.0,79.0,79.0,0,5,1.0674157303370786,0.0,A_recurring_moderate_evidence
10624,267,282.0,9424.0,2022-04-01,2022-04-21,15,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-04,24.0,40.0,34.02247191011236,40.0,0,6,1.0561797752808988,6.713208047404894,A_recurring_moderate_evidence
56748,266,291.0,29168.0,2022-04-01,2022-06-10,44,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",60.0,107.0,100.36842105263158,100.0,0,3,1.093984962406015,3.8928549628349005,A_recurring_strong_evidence
483060,266,272.0,31693.0,2022-04-23,2022-05-21,29,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-04, 2022-05",107.0,117.0,116.58646616541354,117.0,0,3,1.0225563909774436,1.816601926462773,A_recurring_strong_evidence
485789,263,297.0,45529.0,2022-06-01,2022-07-07,11,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-07, 2022-06",127.0,160.0,153.2889733840304,151.0,1,4,1.129277566539924,5.177033112005403,A_recurring_strong_evidence
478621,262,287.0,7674.0,2022-04-01,2022-07-10,80,2,"Delhi, HR-NCR",4,"2022-06, 2022-04, 2022-05, 2022-07",21.0,27.0,26.717557251908396,27.0,1,4,1.0954198473282444,0.8777785367305979,A_recurring_strong_evidence
434479,261,741.0,152968.0,2022-04-16,2022-04-30,15,1,Bengaluru,1,2022-04,194.0,211.0,205.98467432950193,211.0,1,18,2.839080459770115,7.767768389886211,B_low_frequency
482525,261,358.0,19610.0,2022-04-15,2022-05-21,34,2,"Bengaluru, Mumbai",2,"2022-04, 2022-05",49.0,59.0,55.02681992337165,59.0,0,7,1.371647509578544,4.524638642832919,A_recurring_strong_evidence
182845,260,264.0,18738.0,2022-06-01,2022-07-10,16,2,"Delhi, HR-NCR",2,"2022-06, 2022-07",69.0,71.0,70.98461538461538,71.0,0,3,1.0153846153846153,0.1750726439236896,A_recurring_strong_evidence
398859,259,269.0,95115.0,2022-04-01,2022-07-09,71,4,"Bengaluru, Delhi, HR-NCR, Mumbai",4,"2022-07, 2022-06, 2022-05, 2022-04",215.0,404.0,352.7181467181467,349.0,0,4,1.0386100386100385,33.6300221580433,A_recurring_strong_evidence
482490,258,296.0,23315.0,2022-04-15,2022-05-21,36,2,"Delhi, HR-NCR",2,"2022-04, 2022-05",69.0,79.0,78.81007751937985,79.0,0,4,1.1472868217054264,1.3547636065989621,A_recurring_strong_evidence
5849,256,272.0,5665.0,2022-05-06,2022-06-20,35,1,Bengaluru,2,"2022-05, 2022-06",12.0,29.0,20.8359375,17.0,0,3,1.0625,4.8584308670800365,A_recurring_moderate_evidence
404209,254,279.0,19530.0,2022-06-01,2022-06-20,20,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,70.0,70.0,70.0,70.0,1,4,1.0984251968503937,0.0,A_recurring_moderate_evidence
485774,252,262.0,50768.0,2022-06-01,2022-07-07,11,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-07, 2022-06",159.0,297.0,193.9920634920635,197.0,0,4,1.0396825396825398,14.017061903633559,A_recurring_strong_evidence
483493,250,263.0,59175.0,2022-05-09,2022-05-21,13,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,225.0,225.0,225.0,225.0,0,4,1.052,0.0,A_recurring_moderate_evidence
405015,249,498.0,67198.0,2022-06-01,2022-06-08,8,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,119.0,135.0,134.93574297188755,135.0,1,18,2.0,1.0139588008391642,A_recurring_moderate_evidence
292959,249,253.0,49856.0,2022-05-05,2022-06-17,34,1,HR-NCR,2,"2022-05, 2022-06",197.0,211.0,197.06024096385542,197.0,0,2,1.0160642570281124,0.8892194509933252,A_recurring_moderate_evidence
378444,246,259.0,14370.0,2022-04-14,2022-05-21,36,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",51.0,89.0,55.50406504065041,53.0,0,4,1.0528455284552845,9.761543858941481,A_recurring_strong_evidence
82328,244,267.0,31983.0,2022-04-01,2022-07-10,69,2,"Bengaluru, Mumbai",4,"2022-05, 2022-07, 2022-04, 2022-06",70.0,140.0,120.46311475409836,140.0,0,3,1.0942622950819672,31.02134324558561,A_recurring_strong_evidence
369094,242,384.0,18868.0,2022-04-01,2022-07-09,64,2,"Delhi, HR-NCR",4,"2022-04, 2022-05, 2022-06, 2022-07",42.0,50.0,49.247933884297524,50.0,0,17,1.5867768595041323,1.1897277608714392,A_recurring_strong_evidence
482982,239,253.0,29097.0,2022-04-23,2022-06-20,48,2,"Bengaluru, Mumbai",3,"2022-05, 2022-04, 2022-06",45.0,120.0,115.9581589958159,119.0,0,3,1.0585774058577406,12.894461971623295,A_recurring_strong_evidence
438264,237,286.0,16016.0,2022-05-07,2022-05-21,15,1,Mumbai,1,2022-05,56.0,56.0,56.0,56.0,1,6,1.2067510548523206,0.0,B_low_frequency
447201,227,256.0,78092.0,2022-05-01,2022-06-20,22,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-06, 2022-05",305.0,309.0,305.0352422907489,305.0,0,4,1.1277533039647578,0.37462702203285697,A_recurring_strong_evidence
392760,226,295.0,35687.0,2022-06-04,2022-06-08,5,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,117.0,121.0,120.96460176991151,121.0,1,10,1.3053097345132743,0.375451219848521,A_recurring_moderate_evidence
482582,226,369.0,10962.0,2022-04-15,2022-05-21,35,1,Mumbai,2,"2022-05, 2022-04",29.0,30.0,29.74778761061947,30.0,0,6,1.6327433628318584,0.4352465140855224,A_recurring_moderate_evidence
432464,221,232.0,107969.0,2022-04-01,2022-06-15,56,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-04, 2022-06",380.0,528.0,465.20361990950227,474.0,0,3,1.0497737556561086,36.37793019151188,A_recurring_strong_evidence
483407,218,238.0,50429.0,2022-05-03,2022-05-21,19,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,159.0,353.0,212.09633027522935,209.0,0,4,1.091743119266055,21.717815009231664,A_recurring_moderate_evidence
481943,217,221.0,23869.0,2022-04-07,2022-06-20,60,2,"Bengaluru, Mumbai",3,"2022-04, 2022-05, 2022-06",92.0,120.0,108.0552995391705,114.0,0,2,1.0184331797235022,12.145974871584299,A_recurring_strong_evidence
436910,216,248.0,34606.0,2022-04-01,2022-07-02,54,1,Mumbai,4,"2022-04, 2022-05, 2022-06, 2022-07",120.0,140.0,139.5648148148148,140.0,0,3,1.1481481481481481,2.857135166717841,A_recurring_moderate_evidence
484477,216,291.0,14019.0,2022-05-19,2022-06-20,23,1,Mumbai,2,"2022-05, 2022-06",45.0,89.0,48.25925925925926,45.0,0,4,1.3472222222222223,11.549988720719648,A_recurring_moderate_evidence
484503,215,311.0,311.0,2022-06-17,2022-07-02,6,2,"Delhi, HR-NCR",2,"2022-06, 2022-07",1.0,1.0,1.0,1.0,0,3,1.4465116279069767,0.0,A_recurring_strong_evidence
391939,215,234.0,133152.0,2022-06-07,2022-06-15,9,2,"Delhi, HR-NCR",1,2022-06,569.0,575.0,569.0279069767441,569.0,0,2,1.0883720930232559,0.4091966036822762,A_recurring_moderate_evidence
481940,214,217.0,24813.0,2022-04-07,2022-06-20,61,2,"Bengaluru, Mumbai",3,"2022-06, 2022-05, 2022-04",65.0,143.0,114.26168224299066,119.0,0,2,1.014018691588785,14.364364127283377,A_recurring_strong_evidence
404185,213,238.0,69020.0,2022-04-02,2022-06-20,66,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-04, 2022-06",290.0,290.0,290.0,290.0,0,3,1.1173708920187793,0.0,A_recurring_strong_evidence
411167,212,225.0,12565.0,2022-04-15,2022-05-21,35,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",51.0,89.0,55.95283018867924,53.0,0,3,1.0613207547169812,10.192816051566655,A_recurring_strong_evidence
481367,212,205.0,10575.0,2022-04-08,2022-06-18,41,1,HR-NCR,3,"2022-04, 2022-05, 2022-06",45.0,55.0,51.41509433962264,55.0,0,2,0.9669811320754716,4.727389036250623,A_recurring_moderate_evidence
484571,211,225.0,30532.0,2022-05-21,2022-07-06,27,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-07, 2022-06, 2022-05",123.0,150.0,135.9004739336493,130.0,0,2,1.066350710900474,9.12998981708258,A_recurring_strong_evidence
485725,210,463.0,20372.0,2022-06-01,2022-06-08,8,1,Mumbai,1,2022-06,44.0,44.0,44.0,44.0,1,23,2.204761904761905,0.0,B_low_frequency
482117,209,236.0,37880.0,2022-04-02,2022-06-20,66,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",160.0,190.0,160.57416267942583,160.0,0,6,1.1291866028708133,4.120248124570114,A_recurring_strong_evidence
484089,207,207.0,26379.0,2022-05-18,2022-06-20,23,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",87.0,130.0,127.43478260869566,128.0,1,1,1.0,3.1828343944680335,A_recurring_strong_evidence
434437,207,233.0,73821.0,2022-04-02,2022-06-10,35,2,"Delhi, HR-NCR",2,"2022-04, 2022-06",299.0,330.0,317.1207729468599,330.0,0,4,1.1256038647342994,15.313865263301926,A_recurring_strong_evidence
345052,204,215.0,192480.0,2022-04-05,2022-06-20,48,1,HR-NCR,3,"2022-06, 2022-05, 2022-04",760.0,960.0,892.2352941176471,912.0,0,8,1.053921568627451,83.7445301759812,A_recurring_moderate_evidence
365796,204,209.0,117374.0,2022-04-01,2022-06-15,59,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",497.0,611.0,561.9852941176471,571.0,1,3,1.0245098039215685,26.37200298218508,A_recurring_strong_evidence
403848,203,210.0,138054.0,2022-04-15,2022-06-08,19,1,Bengaluru,2,"2022-06, 2022-04",655.0,683.0,657.3448275862069,655.0,1,2,1.0344827586206897,7.775266086614086,A_recurring_moderate_evidence
395777,198,284.0,14200.0,2022-05-13,2022-05-21,9,2,"Delhi, HR-NCR",1,2022-05,50.0,50.0,50.0,50.0,1,6,1.4343434343434343,0.0,A_recurring_moderate_evidence
442440,190,195.0,32760.0,2022-04-12,2022-05-21,33,1,HR-NCR,2,"2022-04, 2022-05",168.0,168.0,168.0,168.0,1,2,1.0263157894736843,0.0,A_recurring_moderate_evidence
409927,186,201.0,12205.0,2022-04-07,2022-07-09,36,2,"Delhi, HR-NCR",4,"2022-06, 2022-04, 2022-07, 2022-05",51.0,64.0,60.74731182795699,61.0,0,3,1.0806451612903225,1.7102610136087861,A_recurring_strong_evidence
413322,183,187.0,56171.0,2022-06-01,2022-06-10,10,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,297.0,305.0,300.3661202185792,297.0,1,3,1.0218579234972678,3.9602904942257555,A_recurring_moderate_evidence
405568,183,309.0,51206.0,2022-06-01,2022-06-08,8,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,155.0,169.0,166.05464480874318,169.0,1,10,1.6885245901639345,5.650757778568028,A_recurring_moderate_evidence
484552,182,207.0,36935.0,2022-05-21,2022-07-06,26,3,"Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-07, 2022-05",159.0,180.0,178.46153846153845,179.0,1,4,1.1373626373626373,3.281650616569468,A_recurring_strong_evidence
19578,179,180.0,13181.0,2022-04-03,2022-04-21,15,1,Bengaluru,1,2022-04,73.0,74.0,73.22905027932961,73.0,0,2,1.005586592178771,0.42140041106594894,B_low_frequency
455249,178,185.0,228465.0,2022-04-02,2022-06-08,45,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",1188.0,1286.0,1234.8651685393259,1234.0,0,2,1.0393258426966292,16.696148621313643,A_recurring_strong_evidence
481916,176,180.0,22266.0,2022-04-07,2022-06-20,55,2,"Bengaluru, Mumbai",3,"2022-06, 2022-04, 2022-05",120.0,127.0,123.66477272727273,125.0,0,3,1.0227272727272727,3.2699686244970017,A_recurring_strong_evidence
57,174,176.0,6160.0,2022-04-17,2022-06-15,35,1,Mumbai,3,"2022-04, 2022-06, 2022-05",35.0,35.0,35.0,35.0,0,2,1.0114942528735633,0.0,A_recurring_moderate_evidence
482492,173,179.0,14527.0,2022-04-15,2022-05-21,36,2,"Delhi, HR-NCR",2,"2022-05, 2022-04",79.0,89.0,80.97687861271676,79.0,0,2,1.0346820809248556,3.5828301097937336,A_recurring_strong_evidence
404169,170,183.0,20421.0,2022-04-15,2022-06-07,14,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-04, 2022-06",111.0,120.0,112.00588235294117,111.0,0,4,1.076470588235294,2.844067965015528,A_recurring_strong_evidence
459772,170,172.0,37290.0,2022-04-23,2022-07-10,34,3,"Delhi, HR-NCR, Mumbai",4,"2022-05, 2022-07, 2022-04, 2022-06",162.0,795.0,217.14117647058825,188.0,0,2,1.011764705882353,96.10474474813803,A_recurring_strong_evidence
483623,168,178.0,18690.0,2022-05-04,2022-05-21,18,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,105.0,105.0,105.0,105.0,0,3,1.0595238095238095,0.0,A_recurring_moderate_evidence
479598,168,162.0,23786.0,2022-04-04,2022-06-19,55,2,"HR-NCR, Mumbai",3,"2022-04, 2022-05, 2022-06",93.0,150.0,146.9404761904762,150.0,0,2,0.9642857142857143,10.21487841774194,A_recurring_strong_evidence
483235,168,190.0,49306.0,2022-05-03,2022-05-19,15,3,"Bengaluru, Delhi, HR-NCR",1,2022-05,247.0,271.0,259.5952380952381,259.0,1,5,1.130952380952381,2.12269768265602,A_recurring_moderate_evidence
476961,168,200.0,5198.0,2022-04-01,2022-04-25,24,1,Mumbai,1,2022-04,22.0,38.0,25.964285714285715,24.0,0,5,1.1904761904761905,3.751076264145454,B_low_frequency
484555,167,185.0,30263.0,2022-05-21,2022-07-06,27,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-07",155.0,170.0,163.55089820359282,163.0,1,3,1.1077844311377245,1.9284136767955617,A_recurring_strong_evidence
404065,167,219.0,4380.0,2022-04-01,2022-06-13,20,2,"Delhi, HR-NCR",3,"2022-05, 2022-04, 2022-06",20.0,20.0,20.0,20.0,0,4,1.311377245508982,0.0,A_recurring_strong_evidence
481293,166,185.0,14147.0,2022-04-02,2022-06-20,38,1,Mumbai,2,"2022-04, 2022-06",63.0,80.0,76.57228915662651,80.0,0,4,1.1144578313253013,5.404057134772143,A_recurring_moderate_evidence
402207,165,215.0,184659.0,2022-04-01,2022-07-01,27,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-07, 2022-04",234.0,945.0,862.7636363636364,867.0,0,6,1.303030303030303,153.85199931756918,A_recurring_strong_evidence
466191,162,166.0,65999.0,2022-04-01,2022-07-10,60,4,"Bengaluru, Delhi, HR-NCR, Mumbai",4,"2022-05, 2022-07, 2022-04, 2022-06",326.0,450.0,397.98148148148147,400.0,1,2,1.0246913580246915,30.59989693122378,A_recurring_strong_evidence
453681,161,245.0,11835.0,2022-04-01,2022-07-10,64,3,"Bengaluru, Delhi, Mumbai",4,"2022-07, 2022-06, 2022-05, 2022-04",40.0,63.0,48.18633540372671,48.0,0,6,1.5217391304347827,4.918339365253403,A_recurring_strong_evidence
453880,161,165.0,8457.0,2022-05-03,2022-06-07,19,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",42.0,70.0,51.11801242236025,43.0,0,2,1.0248447204968945,12.555565938054913,A_recurring_strong_evidence
405099,160,279.0,8091.0,2022-06-04,2022-06-08,5,2,"Delhi, HR-NCR",1,2022-06,29.0,29.0,29.0,29.0,1,13,1.74375,0.0,A_recurring_moderate_evidence
481915,160,165.0,19333.0,2022-04-08,2022-06-20,56,2,"Bengaluru, Mumbai",3,"2022-06, 2022-04, 2022-05",94.0,127.0,117.125,120.0,0,2,1.03125,10.788854020199846,A_recurring_strong_evidence
385024,159,159.0,9687.0,2022-04-15,2022-05-21,35,2,"Delhi, HR-NCR",2,"2022-05, 2022-04",58.0,69.0,60.924528301886795,59.0,0,2,1.0,3.9913627789333677,A_recurring_strong_evidence
483388,158,166.0,100860.0,2022-05-02,2022-06-02,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",579.0,773.0,607.8291139240506,603.0,0,2,1.0506329113924051,20.98291480847097,A_recurring_strong_evidence
484087,158,160.0,46213.0,2022-05-19,2022-06-20,22,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-06, 2022-05",258.0,349.0,288.80379746835445,291.0,1,2,1.0126582278481013,13.058642285996807,A_recurring_strong_evidence
457648,158,163.0,12225.0,2022-04-05,2022-05-13,34,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",75.0,75.0,75.0,75.0,0,3,1.0316455696202531,0.0,A_recurring_strong_evidence
482983,157,164.0,18075.0,2022-04-23,2022-06-20,46,2,"Bengaluru, Mumbai",3,"2022-05, 2022-04, 2022-06",65.0,119.0,110.26114649681529,118.0,0,2,1.0445859872611465,12.223950060736321,A_recurring_strong_evidence
483202,157,163.0,27055.0,2022-05-03,2022-05-21,19,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,124.0,278.0,166.1464968152866,156.0,0,2,1.0382165605095541,26.3477277973818,A_recurring_moderate_evidence
483300,154,249.0,4740.0,2022-05-02,2022-05-06,5,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,19.0,20.0,19.051948051948052,19.0,0,10,1.6168831168831168,0.22264622990068955,A_recurring_moderate_evidence
479603,153,145.0,24903.0,2022-04-04,2022-06-20,56,2,"HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",108.0,175.0,171.37908496732027,175.0,0,1,0.9477124183006536,11.8104584205938,A_recurring_strong_evidence
407799,152,188.0,18399.0,2022-05-02,2022-07-07,12,2,"Bengaluru, Delhi",3,"2022-07, 2022-05, 2022-06",95.0,100.0,97.79605263157895,97.0,1,6,1.236842105263158,1.117819636136987,A_recurring_strong_evidence
483335,151,182.0,37116.0,2022-05-02,2022-05-21,20,3,"Delhi, HR-NCR, Mumbai",1,2022-05,178.0,238.0,204.27152317880794,208.0,1,4,1.205298013245033,10.45238969476004,A_recurring_moderate_evidence
484553,148,165.0,38576.0,2022-06-01,2022-07-05,25,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-07, 2022-06",196.0,236.0,233.77027027027026,234.0,1,3,1.114864864864865,3.134392485472693,A_recurring_strong_evidence
421366,147,165.0,9854.0,2022-04-23,2022-06-19,43,2,"Bengaluru, Mumbai",3,"2022-06, 2022-04, 2022-05",23.0,62.0,59.64625850340136,61.0,1,3,1.1224489795918366,4.701796102581708,A_recurring_strong_evidence
483279,141,148.0,9620.0,2022-05-01,2022-06-08,10,1,Mumbai,2,"2022-05, 2022-06",65.0,65.0,65.0,65.0,1,4,1.049645390070922,0.0,A_recurring_moderate_evidence
481492,140,153.0,5439.0,2022-04-16,2022-05-21,27,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-04, 2022-05",35.0,40.0,35.67142857142857,35.0,0,6,1.0928571428571427,1.5888227266538448,A_recurring_strong_evidence
377036,139,145.0,100956.0,2022-06-04,2022-06-08,5,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,686.0,764.0,696.6906474820144,686.0,1,4,1.0431654676258992,24.12372964917375,A_recurring_moderate_evidence
482146,138,146.0,11826.0,2022-04-02,2022-04-10,9,2,"Delhi, HR-NCR",1,2022-04,81.0,81.0,81.0,81.0,0,5,1.0579710144927537,0.0,A_recurring_moderate_evidence
455330,137,174.0,5046.0,2022-05-05,2022-05-21,17,1,Bengaluru,1,2022-05,29.0,29.0,29.0,29.0,0,4,1.27007299270073,0.0,B_low_frequency
402468,137,162.0,26010.0,2022-07-01,2022-07-10,10,2,"Delhi, HR-NCR",1,2022-07,117.0,199.0,159.62773722627736,181.0,0,3,1.1824817518248176,36.42518668434337,A_recurring_moderate_evidence
486037,133,135.0,14850.0,2022-06-03,2022-06-20,18,2,"Delhi, Mumbai",1,2022-06,110.0,110.0,110.0,110.0,1,2,1.0150375939849625,0.0,A_recurring_moderate_evidence
483173,133,196.0,34124.0,2022-05-02,2022-06-08,9,2,"Bengaluru, Mumbai",2,"2022-06, 2022-05",169.0,191.0,172.73684210526315,170.0,0,10,1.4736842105263157,7.193109852219171,A_recurring_strong_evidence
481318,131,148.0,17612.0,2022-04-08,2022-04-30,22,1,Bengaluru,1,2022-04,119.0,119.0,119.0,119.0,0,3,1.1297709923664123,0.0,B_low_frequency
438150,131,165.0,9075.0,2022-05-06,2022-07-02,33,2,"Delhi, HR-NCR",3,"2022-05, 2022-06, 2022-07",55.0,55.0,55.0,55.0,0,4,1.2595419847328244,0.0,A_recurring_strong_evidence
480902,130,138.0,41313.0,2022-04-02,2022-05-13,28,1,HR-NCR,2,"2022-04, 2022-05",243.0,318.0,299.5153846153846,294.0,1,2,1.0615384615384615,11.506138985213427,A_recurring_moderate_evidence
483058,128,154.0,18739.0,2022-04-23,2022-05-21,27,3,"Bengaluru, Delhi, Mumbai",2,"2022-05, 2022-04",116.0,125.0,121.515625,125.0,0,6,1.203125,4.240755346104254,A_recurring_strong_evidence
389240,128,137.0,25650.0,2022-05-01,2022-05-21,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,126.0,204.0,187.484375,182.0,1,3,1.0703125,9.415169845963822,A_recurring_moderate_evidence
414181,126,148.0,23769.0,2022-04-01,2022-04-22,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-04,135.0,168.0,160.45238095238096,168.0,1,4,1.1746031746031746,9.136832836695344,A_recurring_moderate_evidence
405605,125,188.0,27412.0,2022-06-04,2022-06-08,5,3,"Delhi, HR-NCR, Mumbai",1,2022-06,143.0,147.0,146.264,147.0,1,6,1.504,1.5561739682165487,A_recurring_moderate_evidence
27128,123,157.0,75373.0,2022-04-01,2022-06-01,26,1,Mumbai,3,"2022-04, 2022-05, 2022-06",469.0,544.0,480.2682926829268,478.0,0,6,1.2764227642276422,9.72075114375841,A_recurring_moderate_evidence
483192,122,140.0,25006.0,2022-05-02,2022-05-20,17,2,"Delhi, HR-NCR",1,2022-05,178.0,179.0,178.63934426229508,179.0,1,5,1.1475409836065573,0.482170947541176,A_recurring_moderate_evidence
484086,119,125.0,36272.0,2022-05-19,2022-06-20,22,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",275.0,294.0,290.1344537815126,291.0,1,3,1.050420168067227,3.8288033483678428,A_recurring_strong_evidence
483433,118,139.0,411725.0,2022-05-01,2022-07-06,18,1,Bengaluru,3,"2022-07, 2022-05, 2022-06",2899.0,3078.0,2962.14406779661,3000.0,1,4,1.1779661016949152,50.30051153054697,A_recurring_moderate_evidence
448180,118,155.0,34565.0,2022-05-02,2022-05-21,20,2,"Delhi, HR-NCR",1,2022-05,223.0,223.0,223.0,223.0,0,4,1.3135593220338984,0.0,A_recurring_moderate_evidence
406749,117,148.0,60358.0,2022-04-01,2022-07-01,28,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-07, 2022-04",334.0,420.0,407.53846153846155,420.0,0,5,1.264957264957265,30.355803416496954,A_recurring_strong_evidence
